エピソード,ランダム率,平均報酬,直近成功率,最良経路長,手数
10516,0.0052,10.1093,0.9333,経路未発見,28
10517,0.0052,10.1067,0.9333,経路未発見,51
10518,0.0052,10.1067,0.9333,経路未発見,49
10519,0.0052,10.1093,0.9333,経路未発見,49
10520,0.0052,10.1093,0.9333,経路未発見,49
10521,0.0052,10.112,0.9333,経路未発見,49
10522,0.0052,9.424,0.9,経路未発見,38
10523,0.0052,8.7027,0.8667,経路未発見,30
10524,0.0052,8.7027,0.8667,経路未発見,49
10525,0.0052,8.7027,0.8667,経路未発見,49
10526,0.0052,8.04,0.8333,経路未発見,44
10527,0.0052,8.04,0.8333,経路未発見,49
10528,0.0052,8.0427,0.8333,経路未発見,49
10529,0.0052,8.0427,0.8333,経路未発見,49
10530,0.0052,8.0427,0.8333,経路未発見,49
10531,0.0052,8.0427,0.8333,経路未発見,49
10532,0.0052,8.0427,0.8333,経路未発見,49
10533,0.0052,8.0427,0.8333,経路未発見,49
10534,0.0052,8.0427,0.8333,経路未発見,49
10535,0.0052,8.0427,0.8333,経路未発見,49
10536,0.0052,8.0427,0.8333,経路未発見,49
10537,0.0051,8.0453,0.8333,経路未発見,49
10538,0.0051,7.3893,0.8,経路未発見,4
10539,0.0051,7.3893,0.8,経路未発見,49
10540,0.0051,7.384,0.8,経路未発見,49
10541,0.0051,7.3093,0.8,経路未発見,67
10542,0.0051,7.3813,0.8,経路未発見,49
10543,0.0051,7.3813,0.8,経路未発見,49
10544,0.0051,8.108,0.8333,経路未発見,49
10545,0.0051,8.108,0.8333,経路未発見,49
10546,0.0051,8.832,0.8667,経路未発見,49
10547,0.0051,8.8347,0.8667,経路未発見,49
10548,0.0051,8.8347,0.8667,経路未発見,49
10549,0.0051,8.8347,0.8667,経路未発見,49
10550,0.0051,8.8347,0.8667,経路未発見,49
10551,0.0051,8.8347,0.8667,経路未発見,49
10552,0.0051,9.528,0.9,経路未発見,45
10553,0.0051,10.2467,0.9333,経路未発見,51
10554,0.0051,10.2467,0.9333,経路未発見,49
10555,0.0051,10.2467,0.9333,経路未発見,49
10556,0.0051,10.2493,0.9333,経路未発見,21
10557,0.0051,10.2493,0.9333,経路未発見,49
10558,0.0051,10.2493,0.9333,経路未発見,49
10559,0.0051,10.2493,0.9333,経路未発見,49
10560,0.0051,10.2493,0.9333,経路未発見,49
10561,0.0051,10.2493,0.9333,経路未発見,49
10562,0.0051,10.2493,0.9333,経路未発見,49
10563,0.0051,10.2493,0.9333,経路未発見,49
10564,0.0051,10.2493,0.9333,経路未発見,49
10565,0.0051,10.2493,0.9333,経路未発見,49
10566,0.0051,10.2493,0.9333,経路未発見,49
10567,0.0051,10.2493,0.9333,経路未発見,49
10568,0.0051,10.908,0.9667,経路未発見,49
10569,0.0051,10.9053,0.9667,経路未発見,51
10570,0.0051,10.9027,0.9667,経路未発見,51
10571,0.0051,10.9773,0.9667,経路未発見,49
10572,0.0051,10.9773,0.9667,経路未発見,49
10573,0.0051,10.9773,0.9667,経路未発見,49
10574,0.0051,10.9773,0.9667,経路未発見,49
10575,0.0051,10.2827,0.9333,経路未発見,25
10576,0.005,10.2827,0.9333,経路未発見,49
10577,0.005,10.2827,0.9333,経路未発見,49
10578,0.005,10.2827,0.9333,経路未発見,49
10579,0.005,10.2827,0.9333,経路未発見,49
10580,0.005,10.2827,0.9333,経路未発見,49
10581,0.005,10.2827,0.9333,経路未発見,49
10582,0.005,10.2773,0.9333,経路未発見,49
10583,0.005,10.28,0.9333,経路未発見,49
10584,0.005,10.28,0.9333,経路未発見,49
10585,0.005,10.28,0.9333,経路未発見,49
10586,0.005,10.9773,0.9667,経路未発見,51
10587,0.005,10.9773,0.9667,経路未発見,49
10588,0.005,10.9773,0.9667,経路未発見,49
10589,0.005,10.9773,0.9667,経路未発見,49
10590,0.005,10.9773,0.9667,経路未発見,49
10591,0.005,10.3027,0.9333,経路未発見,48
10592,0.005,9.5853,0.9,経路未発見,25
10593,0.005,9.5853,0.9,経路未発見,49
10594,0.005,9.5853,0.9,経路未発見,49
10595,0.005,9.5853,0.9,経路未発見,49
10596,0.005,9.5853,0.9,経路未発見,49
10597,0.005,9.5853,0.9,経路未発見,49
10598,0.005,9.5853,0.9,経路未発見,49
10599,0.005,9.588,0.9,経路未発見,49
10600,0.005,9.5907,0.9,経路未発見,49
10601,0.005,9.588,0.9,経路未発見,51
10602,0.005,8.864,0.8667,経路未発見,28
10603,0.005,8.864,0.8667,経路未発見,49
10604,0.005,8.824,0.8667,経路未発見,60
10605,0.005,9.5187,0.9,経路未発見,49
10606,0.005,9.5187,0.9,経路未発見,49
10607,0.005,9.5187,0.9,経路未発見,49
10608,0.005,8.796,0.8667,経路未発見,21
10609,0.005,8.796,0.8667,経路未発見,49
10610,0.005,8.796,0.8667,経路未発見,49
10611,0.005,8.796,0.8667,経路未発見,49
10612,0.005,8.796,0.8667,経路未発見,49
10613,0.005,8.0747,0.8333,経路未発見,30
10614,0.005,8.072,0.8333,経路未発見,51
10615,0.005,8.072,0.8333,経路未発見,49
10616,0.0049,8.0747,0.8333,経路未発見,49
10617,0.0049,7.3693,0.8,経路未発見,17
10618,0.0049,7.3693,0.8,経路未発見,49
10619,0.0049,7.3693,0.8,経路未発見,49
10620,0.0049,6.6813,0.7667,経路未発見,38
10621,0.0049,7.356,0.8,経路未発見,49
10622,0.0049,8.0733,0.8333,経路未発見,49
10623,0.0049,8.0733,0.8333,経路未発見,49
10624,0.0049,8.0733,0.8333,経路未発見,49
10625,0.0049,8.0733,0.8333,経路未発見,49
10626,0.0049,8.0733,0.8333,経路未発見,49
10627,0.0049,8.0733,0.8333,経路未発見,49
10628,0.0049,8.028,0.8333,経路未発見,64
10629,0.0049,8.028,0.8333,経路未発見,49
10630,0.0049,8.028,0.8333,経路未発見,49
10631,0.0049,8.0307,0.8333,経路未発見,49
10632,0.0049,8.7547,0.8667,経路未発見,49
10633,0.0049,8.7547,0.8667,経路未発見,49
10634,0.0049,8.7947,0.8667,経路未発見,49
10635,0.0049,8.7947,0.8667,経路未発見,49
10636,0.0049,8.792,0.8667,経路未発見,51
10637,0.0049,8.1187,0.8333,経路未発見,49
10638,0.0049,8.1253,0.8333,経路未発見,34
10639,0.0049,8.1253,0.8333,経路未発見,49
10640,0.0049,8.0987,0.8333,経路未発見,50
10641,0.0049,8.0987,0.8333,経路未発見,49
10642,0.0049,8.0987,0.8333,経路未発見,49
10643,0.0049,8.82,0.8667,経路未発見,49
10644,0.0049,8.796,0.8667,経路未発見,50
10645,0.0049,8.796,0.8667,経路未発見,49
10646,0.0049,8.1147,0.8333,経路未発見,43
10647,0.0049,8.82,0.8667,経路未発見,49
10648,0.0049,8.7907,0.8667,経路未発見,52
10649,0.0049,8.764,0.8667,経路未発見,50
10650,0.0049,9.452,0.9,経路未発見,49
10651,0.0049,9.452,0.9,経路未発見,49
10652,0.0049,9.452,0.9,経路未発見,49
10653,0.0049,9.4493,0.9,経路未発見,51
10654,0.0049,9.4493,0.9,経路未発見,49
10655,0.0049,9.42,0.9,経路未発見,52
10656,0.0049,9.3933,0.9,経路未発見,50
10657,0.0048,9.3773,0.9,経路未発見,61
10658,0.0048,8.7,0.8667,経路未発見,21
10659,0.0048,8.7,0.8667,経路未発見,49
10660,0.0048,8.7,0.8667,経路未発見,49
10661,0.0048,7.98,0.8333,経路未発見,23
10662,0.0048,7.98,0.8333,経路未発見,49
10663,0.0048,7.98,0.8333,経路未発見,49
10664,0.0048,7.98,0.8333,経路未発見,49
10665,0.0048,7.2533,0.8,経路未発見,18
10666,0.0048,7.256,0.8,経路未発見,49
10667,0.0048,7.9293,0.8333,経路未発見,49
10668,0.0048,8.6453,0.8667,経路未発見,49
10669,0.0048,7.924,0.8333,経路未発見,22
10670,0.0048,7.9507,0.8333,経路未発見,49
10671,0.0048,7.2693,0.8,経路未発見,43
10672,0.0048,7.2693,0.8,経路未発見,49
10673,0.0048,7.2693,0.8,経路未発見,49
10674,0.0048,7.296,0.8,経路未発見,49
10675,0.0048,7.296,0.8,経路未発見,49
10676,0.0048,7.204,0.8,経路未発見,60
10677,0.0048,7.2093,0.8,経路未発見,45
10678,0.0048,7.2387,0.8,経路未発見,49
10679,0.0048,7.2707,0.8,経路未発見,45
10680,0.0048,7.2707,0.8,経路未発見,49
10681,0.0048,7.268,0.8,経路未発見,51
10682,0.0048,7.268,0.8,経路未発見,49
10683,0.0048,7.268,0.8,経路未発見,51
10684,0.0048,6.36,0.7667,経路未発見,187
10685,0.0048,6.3893,0.7667,経路未発見,49
10686,0.0048,6.416,0.7667,経路未発見,49
10687,0.0048,6.432,0.7667,経路未発見,49
10688,0.0048,7.128,0.8,経路未発見,50
10689,0.0048,7.128,0.8,経路未発見,49
10690,0.0048,7.128,0.8,経路未発見,49
10691,0.0048,7.848,0.8333,経路未発見,49
10692,0.0048,7.848,0.8333,経路未発見,49
10693,0.0048,7.848,0.8333,経路未発見,49
10694,0.0048,7.848,0.8333,経路未発見,49
10695,0.0048,8.5747,0.8667,経路未発見,49
10696,0.0048,8.5747,0.8667,経路未発見,49
10697,0.0048,8.5747,0.8667,経路未発見,49
10698,0.0048,8.548,0.8667,経路未発見,50
10699,0.0047,8.5653,0.8667,経路未発見,43
10700,0.0047,8.5653,0.8667,経路未発見,49
10701,0.0047,9.2467,0.9,経路未発見,49
10702,0.0047,9.2013,0.9,経路未発見,64
10703,0.0047,9.2013,0.9,経路未発見,49
10704,0.0047,9.2013,0.9,経路未発見,49
10705,0.0047,9.2013,0.9,経路未発見,49
10706,0.0047,9.2933,0.9,経路未発見,43
10707,0.0047,8.5933,0.8667,経路未発見,33
10708,0.0047,8.5933,0.8667,経路未発見,49
10709,0.0047,8.588,0.8667,経路未発見,49
10710,0.0047,8.588,0.8667,経路未発見,49
10711,0.0047,8.5907,0.8667,経路未発見,49
10712,0.0047,8.5907,0.8667,経路未発見,49
10713,0.0047,8.5933,0.8667,経路未発見,49
10714,0.0047,9.5067,0.9,経路未発見,45
10715,0.0047,9.5067,0.9,経路未発見,49
10716,0.0047,9.5067,0.9,経路未発見,49
10717,0.0047,9.5067,0.9,経路未発見,49
10718,0.0047,9.5333,0.9,経路未発見,49
10719,0.0047,9.5333,0.9,経路未発見,49
10720,0.0047,9.5333,0.9,経路未発見,49
10721,0.0047,9.5333,0.9,経路未発見,49
10722,0.0047,9.5333,0.9,経路未発見,49
10723,0.0047,9.5333,0.9,経路未発見,49
10724,0.0047,9.5333,0.9,経路未発見,49
10725,0.0047,9.5333,0.9,経路未発見,49
10726,0.0047,8.8533,0.8667,経路未発見,48
10727,0.0047,8.8533,0.8667,経路未発見,49
10728,0.0047,8.88,0.8667,経路未発見,49
10729,0.0047,9.584,0.9,経路未発見,49
10730,0.0047,9.584,0.9,経路未発見,49
10731,0.0047,9.584,0.9,経路未発見,49
10732,0.0047,9.6293,0.9,経路未発見,49
10733,0.0047,9.6293,0.9,経路未発見,49
10734,0.0047,9.6293,0.9,経路未発見,49
10735,0.0047,9.6293,0.9,経路未発見,49
10736,0.0047,10.3107,0.9333,経路未発見,49
10737,0.0047,11.0053,0.9667,経路未発見,49
10738,0.0047,10.2867,0.9333,経路未発見,24
10739,0.0047,10.2867,0.9333,経路未発見,49
10740,0.0047,10.26,0.9333,経路未発見,50
10741,0.0046,9.5267,0.9,経路未発見,45
10742,0.0046,9.5267,0.9,経路未発見,49
10743,0.0046,9.5187,0.9,経路未発見,55
10744,0.0046,9.5187,0.9,経路未発見,45
10745,0.0046,9.516,0.9,経路未発見,51
10746,0.0046,9.516,0.9,経路未発見,49
10747,0.0046,9.516,0.9,経路未発見,49
10748,0.0046,9.516,0.9,経路未発見,49
10749,0.0046,9.516,0.9,経路未発見,49
10750,0.0046,9.516,0.9,経路未発見,49
10751,0.0046,9.516,0.9,経路未発見,49
10752,0.0046,8.816,0.8667,経路未発見,29
10753,0.0046,8.1107,0.8333,経路未発見,42
10754,0.0046,8.1027,0.8333,経路未発見,55
10755,0.0046,7.3773,0.8,経路未発見,27
10756,0.0046,8.0573,0.8333,経路未発見,49
10757,0.0046,7.348,0.8,経路未発見,14
10758,0.0046,7.348,0.8,経路未発見,49
10759,0.0046,6.6893,0.7667,経路未発見,4
10760,0.0046,6.6893,0.7667,経路未発見,49
10761,0.0046,6.6893,0.7667,経路未発見,49
10762,0.0046,6.6893,0.7667,経路未発見,49
10763,0.0046,6.6893,0.7667,経路未発見,49
10764,0.0046,5.9653,0.7333,経路未発見,28
10765,0.0046,5.9653,0.7333,経路未発見,49
10766,0.0046,5.9653,0.7333,経路未発見,49
10767,0.0046,5.9653,0.7333,経路未発見,49
10768,0.0046,6.684,0.7667,経路未発見,49
10769,0.0046,6.684,0.7667,経路未発見,49
10770,0.0046,6.7107,0.7667,経路未発見,49
10771,0.0046,7.444,0.8,経路未発見,49
10772,0.0046,7.444,0.8,経路未発見,49
10773,0.0046,7.452,0.8,経路未発見,49
10774,0.0046,7.4467,0.8,経路未発見,49
10775,0.0046,7.4493,0.8,経路未発見,49
10776,0.0046,6.6507,0.7667,経路未発見,124
10777,0.0046,6.624,0.7667,経路未発見,50
10778,0.0046,6.624,0.7667,経路未発見,49
10779,0.0046,6.624,0.7667,経路未発見,49
10780,0.0046,6.624,0.7667,経路未発見,49
10781,0.0046,6.624,0.7667,経路未発見,49
10782,0.0046,7.324,0.8,経路未発見,49
10783,0.0046,8.0293,0.8333,経路未発見,49
10784,0.0046,8.0373,0.8333,経路未発見,49
10785,0.0045,8.76,0.8667,経路未発見,51
10786,0.0045,8.76,0.8667,経路未発見,49
10787,0.0045,9.4053,0.9,経路未発見,59
10788,0.0045,9.4053,0.9,経路未発見,49
10789,0.0045,10.064,0.9333,経路未発見,49
10790,0.0045,10.048,0.9333,経路未発見,61
10791,0.0045,10.048,0.9333,経路未発見,49
10792,0.0045,10.048,0.9333,経路未発見,49
10793,0.0045,10.048,0.9333,経路未発見,49
10794,0.0045,10.772,0.9667,経路未発見,49
10795,0.0045,10.772,0.9667,経路未発見,49
10796,0.0045,10.772,0.9667,経路未発見,49
10797,0.0045,10.7053,0.9667,経路未発見,61
10798,0.0045,10.7053,0.9667,経路未発見,49
10799,0.0045,10.7053,0.9667,経路未発見,49
10800,0.0045,10.7053,0.9667,経路未発見,49
10801,0.0045,10.7053,0.9667,経路未発見,49
10802,0.0045,10.7053,0.9667,経路未発見,49
10803,0.0045,9.9813,0.9333,経路未発見,44
10804,0.0045,9.9813,0.9333,経路未発見,49
10805,0.0045,9.2813,0.9,経路未発見,21
10806,0.0045,10.08,0.9333,経路未発見,49
10807,0.0045,10.1067,0.9333,経路未発見,49
10808,0.0045,10.1067,0.9333,経路未発見,49
10809,0.0045,10.1067,0.9333,経路未発見,49
10810,0.0045,10.1067,0.9333,経路未発見,49
10811,0.0045,10.104,0.9333,経路未発見,51
10812,0.0045,10.104,0.9333,経路未発見,49
10813,0.0045,10.104,0.9333,経路未発見,49
10814,0.0045,10.0907,0.9333,経路未発見,59
10815,0.0045,10.0933,0.9333,経路未発見,49
10816,0.0045,10.0933,0.9333,経路未発見,49
10817,0.0045,10.1573,0.9333,経路未発見,49
10818,0.0045,10.1573,0.9333,経路未発見,49
10819,0.0045,10.1573,0.9333,経路未発見,49
10820,0.0045,10.1733,0.9333,経路未発見,49
10821,0.0045,10.1733,0.9333,経路未発見,49
10822,0.0045,10.1733,0.9333,経路未発見,49
10823,0.0045,10.1733,0.9333,経路未発見,49
10824,0.0045,10.1733,0.9333,経路未発見,49
10825,0.0045,10.1733,0.9333,経路未発見,49
10826,0.0045,9.4627,0.9,経路未発見,42
10827,0.0045,9.5293,0.9,経路未発見,49
10828,0.0045,9.5027,0.9,経路未発見,50
10829,0.0044,9.5027,0.9,経路未発見,49
10830,0.0044,8.8147,0.8667,経路未発見,38
10831,0.0044,8.8147,0.8667,経路未発見,49
10832,0.0044,8.8147,0.8667,経路未発見,49
10833,0.0044,9.5387,0.9,経路未発見,49
10834,0.0044,9.5387,0.9,経路未発見,49
10835,0.0044,10.2307,0.9333,経路未発見,55
10836,0.0044,10.2307,0.9333,経路未発見,49
10837,0.0044,9.532,0.9,経路未発見,22
10838,0.0044,9.532,0.9,経路未発見,49
10839,0.0044,8.728,0.8667,経路未発見,128
10840,0.0044,8.728,0.8667,経路未発見,49
10841,0.0044,8.0307,0.8333,経路未発見,50
10842,0.0044,8.0307,0.8333,経路未発見,49
10843,0.0044,8.0307,0.8333,経路未発見,49
10844,0.0044,8.044,0.8333,経路未発見,49
10845,0.0044,8.044,0.8333,経路未発見,49
10846,0.0044,8.044,0.8333,経路未発見,49
10847,0.0044,8.044,0.8333,経路未発見,49
10848,0.0044,8.044,0.8333,経路未発見,49
10849,0.0044,7.3707,0.8,経路未発見,49
10850,0.0044,7.36,0.8,経路未発見,57
10851,0.0044,7.36,0.8,経路未発見,49
10852,0.0044,7.36,0.8,経路未発見,49
10853,0.0044,7.36,0.8,経路未発見,49
10854,0.0044,7.36,0.8,経路未発見,49
10855,0.0044,7.3573,0.8,経路未発見,51
10856,0.0044,8.0413,0.8333,経路未発見,50
10857,0.0044,8.0413,0.8333,経路未発見,49
10858,0.0044,8.068,0.8333,経路未発見,49
10859,0.0044,7.3613,0.8,経路未発見,16
10860,0.0044,8.0493,0.8333,経路未発見,49
10861,0.0044,8.0493,0.8333,経路未発見,49
10862,0.0044,8.0493,0.8333,経路未発見,49
10863,0.0044,8.0493,0.8333,経路未発見,49
10864,0.0044,8.0493,0.8333,経路未発見,49
10865,0.0044,8.0573,0.8333,経路未発見,49
10866,0.0044,7.3467,0.8,経路未発見,38
10867,0.0044,8.0453,0.8333,経路未発見,49
10868,0.0044,8.0453,0.8333,経路未発見,49
10869,0.0044,8.128,0.8333,経路未発見,26
10870,0.0044,8.128,0.8333,経路未発見,49
10871,0.0044,8.828,0.8667,経路未発見,49
10872,0.0044,8.8013,0.8667,経路未発見,50
10873,0.0044,8.8013,0.8667,経路未発見,49
10874,0.0044,8.8013,0.8667,経路未発見,49
10875,0.0043,8.8013,0.8667,経路未発見,49
10876,0.0043,8.8013,0.8667,経路未発見,49
10877,0.0043,8.8013,0.8667,経路未発見,49
10878,0.0043,8.0987,0.8333,経路未発見,19
10879,0.0043,8.772,0.8667,経路未発見,49
10880,0.0043,8.0787,0.8333,経路未発見,18
10881,0.0043,8.0787,0.8333,経路未発見,49
10882,0.0043,8.0787,0.8333,経路未発見,49
10883,0.0043,8.0787,0.8333,経路未発見,49
10884,0.0043,8.0787,0.8333,経路未発見,49
10885,0.0043,8.0787,0.8333,経路未発見,51
10886,0.0043,8.1053,0.8333,経路未発見,49
10887,0.0043,8.1053,0.8333,経路未発見,49
10888,0.0043,8.1053,0.8333,経路未発見,49
10889,0.0043,8.812,0.8667,経路未発見,49
10890,0.0043,8.812,0.8667,経路未発見,49
10891,0.0043,8.812,0.8667,経路未発見,49
10892,0.0043,8.812,0.8667,経路未発見,49
10893,0.0043,8.812,0.8667,経路未発見,49
10894,0.0043,8.812,0.8667,経路未発見,49
10895,0.0043,8.136,0.8333,経路未発見,47
10896,0.0043,8.7747,0.8667,経路未発見,65
10897,0.0043,8.0507,0.8333,経路未発見,20
10898,0.0043,8.0507,0.8333,経路未発見,49
10899,0.0043,8.076,0.8333,経路未発見,24
10900,0.0043,8.076,0.8333,経路未発見,49
10901,0.0043,8.076,0.8333,経路未発見,49
10902,0.0043,8.1027,0.8333,経路未発見,49
10903,0.0043,8.1027,0.8333,経路未発見,49
10904,0.0043,8.1027,0.8333,経路未発見,49
10905,0.0043,8.1027,0.8333,経路未発見,49
10906,0.0043,7.3987,0.8,経路未発見,43
10907,0.0043,7.3987,0.8,経路未発見,49
10908,0.0043,8.1013,0.8333,経路未発見,49
10909,0.0043,7.3853,0.8,経路未発見,34
10910,0.0043,7.376,0.8,経路未発見,36
10911,0.0043,7.3813,0.8,経路未発見,45
10912,0.0043,7.3813,0.8,経路未発見,49
10913,0.0043,7.3547,0.8,経路未発見,50
10914,0.0043,7.3547,0.8,経路未発見,49
10915,0.0043,7.3573,0.8,経路未発見,49
10916,0.0043,7.3573,0.8,経路未発見,49
10917,0.0043,7.3573,0.8,経路未発見,49
10918,0.0043,7.3573,0.8,経路未発見,49
10919,0.0043,7.3573,0.8,経路未発見,49
10920,0.0043,7.3547,0.8,経路未発見,51
10921,0.0042,7.3547,0.8,経路未発見,49
10922,0.0042,6.648,0.7667,経路未発見,16
10923,0.0042,6.648,0.7667,経路未発見,49
10924,0.0042,6.648,0.7667,経路未発見,49
10925,0.0042,7.324,0.8,経路未発見,49
10926,0.0042,7.396,0.8,経路未発見,49
10927,0.0042,8.12,0.8333,経路未発見,49
10928,0.0042,8.12,0.8333,経路未発見,49
10929,0.0042,8.816,0.8667,経路未発見,49
10930,0.0042,8.816,0.8667,経路未発見,49
10931,0.0042,8.0907,0.8333,経路未発見,27
10932,0.0042,8.0907,0.8333,経路未発見,49
10933,0.0042,8.0907,0.8333,経路未発見,49
10934,0.0042,8.0907,0.8333,経路未発見,49
10935,0.0042,8.0907,0.8333,経路未発見,49
10936,0.0042,8.7947,0.8667,経路未発見,49
10937,0.0042,8.7947,0.8667,経路未発見,49
10938,0.0042,8.792,0.8667,経路未発見,51
10939,0.0042,9.508,0.9,経路未発見,49
10940,0.0042,9.52,0.9,経路未発見,45
10941,0.0042,9.5147,0.9,経路未発見,49
10942,0.0042,9.5147,0.9,経路未発見,49
10943,0.0042,9.5413,0.9,経路未発見,49
10944,0.0042,9.5413,0.9,経路未発見,49
10945,0.0042,9.5413,0.9,経路未発見,49
10946,0.0042,9.5413,0.9,経路未発見,49
10947,0.0042,9.5413,0.9,経路未発見,49
10948,0.0042,9.5413,0.9,経路未発見,49
10949,0.0042,9.5413,0.9,経路未発見,49
10950,0.0042,9.544,0.9,経路未発見,49
10951,0.0042,9.544,0.9,経路未発見,49
10952,0.0042,10.2507,0.9333,経路未発見,49
10953,0.0042,9.5667,0.9,経路未発見,41
10954,0.0042,9.5667,0.9,経路未発見,49
10955,0.0042,9.5667,0.9,経路未発見,49
10956,0.0042,9.5667,0.9,経路未発見,49
10957,0.0042,9.5667,0.9,経路未発見,49
10958,0.0042,9.5667,0.9,経路未発見,49
10959,0.0042,9.5667,0.9,経路未発見,49
10960,0.0042,9.5267,0.9,経路未発見,60
10961,0.0042,10.252,0.9333,経路未発見,49
10962,0.0042,10.252,0.9333,経路未発見,49
10963,0.0042,10.252,0.9333,経路未発見,49
10964,0.0042,10.252,0.9333,経路未発見,49
10965,0.0042,9.5427,0.9,経路未発見,39
10966,0.0042,9.5427,0.9,経路未発見,49
10967,0.0042,9.5427,0.9,経路未発見,49
10968,0.0042,9.5187,0.9,経路未発見,50
10969,0.0041,9.516,0.9,経路未発見,51
10970,0.0041,10.2173,0.9333,経路未発見,49
